Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Total_Spend,Customer_Tenure,Total_Engagement,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
4541,1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,59,257,1,15,10,257,1,2,2,122,At Risk Customers
2456,1975,PhD,Married,40233.0,0,1,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0,39,149,1,14,8,149,1,2,2,122,At Risk Customers
2516,1969,2n Cycle,Married,46831.0,1,1,2013-08-06,84,22,2,10,6,4,34,2,1,2,2,4,0,0,45,78,1,9,5,78,1,1,2,112,At Risk Customers
11013,1987,Graduation,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,27,938,1,17,16,938,1,3,3,133,Loyal Customers
9988,1976,Master,Single,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,38,860,1,26,22,860,1,4,3,143,Loyal Customers
1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,57,789,1,25,21,789,1,4,3,143,Loyal Customers
1490,1962,Graduation,Married,55759.0,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,52,854,2,29,21,854,1,4,3,143,Loyal Customers
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,63,103,2,12,6,103,1,2,2,122,At Risk Customers
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,38,576,2,22,14,576,1,3,3,133,Loyal Customers
10144,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,38,576,2,22,14,576,1,3,3,133,Loyal Customers
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,1,0,58,1676,2,26,22,1676,1,4,4,144,Loyal Customers
1440,1978,2n Cycle,Together,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,36,1149,2,30,23,1149,1,4,4,144,Loyal Customers
4200,1970,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,44,275,0,16,11,275,1,2,2,122,At Risk Customers
4998,1962,Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,52,1033,0,15,13,1033,1,3,3,133,Loyal Customers
7321,1962,Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,52,1033,0,15,13,1033,1,3,3,133,Loyal Customers
8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,40,15,0,9,3,15,1,1,1,111,At Risk Customers
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,41,660,0,24,19,660,1,4,3,143,Loyal Customers
6963,1947,Graduation,Single,77457.0,0,0,2014-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,67,1157,0,18,17,1157,1,3,4,134,Loyal Customers
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,51,1918,1,20,18,1918,1,3,4,134,Loyal Customers
2712,1956,Graduation,Married,71866.0,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,58,715,1,22,19,715,1,4,3,143,Loyal Customers
6049,1982,Master,Together,73450.0,0,0,2013-05-12,85,1142,51,415,90,69,37,1,7,8,11,3,0,0,32,1804,1,29,26,1804,1,4,4,144,Loyal Customers
6605,1944,PhD,Divorced,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,0,70,682,1,26,19,682,1,4,3,143,Loyal Customers
11181,1949,PhD,Married,156924.0,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,65,8,1,0,0,8,1,1,1,111,At Risk Customers
5234,1967,2n Cycle,Together,30753.0,1,1,2013-11-07,85,12,5,25,0,9,30,2,1,1,3,5,0,0,47,81,1,10,5,81,1,1,2,112,At Risk Customers
5253,1956,Master,Together,54603.0,1,1,2013-09-07,85,145,13,46,17,2,4,6,4,2,4,7,0,0,58,227,1,17,10,227,1,2,2,122,At Risk Customers
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,39,13,1,11,3,13,1,1,1,111,At Risk Customers
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,63,185,1,13,8,185,1,2,2,122,At Risk Customers
9743,1955,Graduation,Married,76998.0,0,1,2013-11-01,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,59,1910,1,33,27,1910,1,4,4,144,Loyal Customers
9209,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,43,1564,2,25,23,1564,1,4,4,144,Loyal Customers
6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,43,1564,2,25,23,1564,1,4,4,144,Loyal Customers
7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,32,58,0,13,6,58,1,2,1,121,At Risk Customers
6488,1959,PhD,Married,38829.0,0,1,2014-06-04,86,76,0,7,0,0,16,1,3,2,2,5,0,0,55,99,0,12,7,99,1,2,2,122,At Risk Customers
3194,1974,PhD,Single,71466.0,0,0,2014-05-04,86,412,12,546,78,182,0,1,4,4,10,1,0,0,40,1230,0,19,18,1230,1,3,4,134,Loyal Customers
231,1956,Master,Together,28839.0,1,1,2014-11-03,86,24,0,7,0,0,1,2,2,0,3,5,0,0,58,32,0,10,5,32,1,1,1,111,At Risk Customers
9697,1951,Graduation,Married,53790.0,0,2,2014-06-03,86,335,42,127,28,5,5,3,7,2,8,6,0,0,63,542,0,23,17,542,1,3,3,133,Loyal Customers
4676,1951,Master,Widow,73705.0,0,2,2014-05-03,86,612,91,520,258,107,107,2,9,6,8,5,0,0,63,1695,0,28,23,1695,1,4,4,144,Loyal Customers
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,32,55,0,9,6,55,1,2,1,121,At Risk Customers
10032,1976,Graduation,Divorced,12571.0,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,38,53,0,13,7,53,1,2,1,121,At Risk Customers
10505,1960,Master,Together,73113.0,0,0,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,54,1001,1,16,14,1001,1,3,3,133,Loyal Customers
2005,1990,Graduation,Married,35765.0,1,0,2013-11-12,86,22,3,30,0,5,15,2,2,0,4,6,0,0,24,75,1,12,6,75,1,2,2,122,At Risk Customers
6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,0,0,48,223,1,14,8,223,1,2,2,122,At Risk Customers
2304,1963,PhD,Together,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,51,770,1,25,21,770,1,4,3,143,Loyal Customers
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,57,1042,1,16,14,1042,1,3,3,133,Loyal Customers
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,49,60,1,9,5,60,1,1,1,111,At Risk Customers
7325,1986,PhD,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,28,40,1,9,4,40,1,1,1,111,At Risk Customers
455,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,68,209,1,15,9,209,1,2,2,122,At Risk Customers
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,68,209,1,15,9,209,1,2,2,122,At Risk Customers
4547,1960,Graduation,Together,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,54,25,1,12,4,25,1,1,1,111,At Risk Customers
6825,1953,Graduation,Together,41452.0,1,1,2013-06-03,86,13,0,3,0,0,0,1,1,0,2,7,0,0,61,16,1,10,3,16,1,1,1,111,At Risk Customers
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,0,0,32,382,1,19,13,382,1,3,2,132,At Risk Customers
8700,1986,Basic,Single,14906.0,0,0,2012-12-22,86,7,7,14,7,16,15,3,2,1,3,7,0,0,28,66,2,13,6,66,1,2,1,121,At Risk Customers
2278,1985,2n Cycle,Single,33812.0,1,0,2012-03-11,86,4,17,19,30,24,39,2,2,1,3,6,0,0,29,133,2,12,6,133,1,2,2,122,At Risk Customers
10703,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,39,120,2,15,7,120,1,2,2,122,At Risk Customers
9,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,39,120,2,15,7,120,1,2,2,122,At Risk Customers
2804,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,1,0,39,120,2,15,7,120,1,2,2,122,At Risk Customers
4915,1956,2n Cycle,Married,53230.0,0,1,2012-03-08,86,176,72,98,136,21,229,4,5,2,12,5,0,0,58,732,2,24,19,732,1,4,3,143,Loyal Customers
3010,1989,Master,Together,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,0,0,25,2069,0,20,19,2069,1,4,4,144,Loyal Customers
4279,1963,2n Cycle,Single,39548.0,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,51,54,0,8,5,54,1,1,1,111,At Risk Customers
2564,1953,Graduation,Together,61278.0,0,1,2014-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0,61,165,0,14,8,165,1,2,2,122,At Risk Customers
1137,1964,Graduation,Single,81246.0,0,0,2013-12-29,87,398,190,537,61,156,37,1,4,5,7,1,0,0,50,1379,1,17,16,1379,1,3,4,134,Loyal Customers
5084,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,39,1064,1,27,23,1064,1,4,4,144,Loyal Customers
7094,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,39,1064,1,27,23,1064,1,4,4,144,Loyal Customers
6327,1967,Graduation,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,47,1146,1,17,16,1146,1,3,4,134,Loyal Customers
6131,1980,2n Cycle,Married,70829.0,1,1,2013-01-12,87,141,70,106,72,19,23,2,4,2,8,3,0,0,34,431,1,17,14,431,1,3,3,133,Loyal Customers
5798,1973,Master,Together,51381.5,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,41,985,1,15,14,985,1,3,3,133,Loyal Customers
10379,1962,Master,Single,59247.0,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,52,574,1,22,16,574,1,3,3,133,Loyal Customers
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,47,15,1,10,3,15,1,1,1,111,At Risk Customers
7801,1959,Graduation,Together,54753.0,0,1,2013-12-09,87,197,107,227,7,59,131,3,5,2,11,4,0,0,55,728,1,22,18,728,1,3,3,133,Loyal Customers
2445,1974,PhD,Together,28440.0,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,40,63,1,13,5,63,1,1,1,111,At Risk Customers
5346,1973,2n Cycle,Married,23559.0,1,0,2013-03-07,87,25,5,19,7,0,23,3,3,0,3,7,0,0,41,79,1,13,6,79,1,2,2,122,At Risk Customers
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,62,708,1,21,19,708,1,4,3,143,Loyal Customers
4478,1979,Graduation,Married,63777.0,1,1,2013-03-24,87,457,5,106,15,17,53,8,11,1,6,8,0,0,35,653,1,26,18,653,1,3,3,133,Loyal Customers
2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,0,42,1027,1,21,13,1027,1,3,3,133,Loyal Customers
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,0,0,58,685,1,27,19,685,1,4,3,143,Loyal Customers
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,49,559,1,15,14,559,1,3,3,133,Loyal Customers
4507,1952,Graduation,Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,62,1250,2,24,21,1250,1,4,4,144,Loyal Customers
7023,1953,PhD,Single,46231.0,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,61,263,2,20,11,263,1,2,2,122,At Risk Customers
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,40,1921,2,34,28,1921,1,4,4,144,Loyal Customers
4042,1971,Graduation,Divorced,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,1,0,43,180,2,16,8,180,1,2,2,122,At Risk Customers
7274,1957,Graduation,Married,78618.0,0,0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,0,57,2153,2,23,21,2153,1,4,4,144,Loyal Customers
2902,1958,Graduation,Together,51381.5,1,1,2012-03-09,87,19,4,12,2,2,6,1,1,0,3,5,0,0,56,45,2,9,4,45,1,1,1,111,At Risk Customers
3332,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,29,165,2,16,8,165,1,2,2,122,At Risk Customers
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,29,165,2,16,8,165,1,2,2,122,At Risk Customers
9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,0,52,320,0,18,12,320,1,3,2,132,At Risk Customers
5176,1988,Graduation,Together,29604.0,1,0,2013-08-12,88,7,6,13,7,6,14,1,1,0,3,9,0,0,26,53,1,13,4,53,1,1,1,111,At Risk Customers
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,62,304,1,16,11,304,1,2,2,122,At Risk Customers
4682,1958,Graduation,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,56,310,1,13,12,310,1,3,2,132,At Risk Customers
3083,1974,Graduation,Married,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,40,373,1,20,13,373,1,3,2,132,At Risk Customers
8015,1962,PhD,Divorced,85696.0,0,0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1,1,0,52,1313,1,20,19,1313,1,4,4,144,Loyal Customers
1745,1962,PhD,Divorced,85696.0,0,0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1,1,0,52,1313,1,20,19,1313,1,4,4,144,Loyal Customers
3136,1962,Master,Divorced,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,52,663,1,24,19,663,1,4,3,143,Loyal Customers
6991,1951,Graduation,Divorced,43185.0,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,63,637,1,26,18,637,1,3,3,133,Loyal Customers
8132,1975,PhD,Married,60631.0,1,1,2013-05-04,88,565,6,65,0,6,19,5,9,2,8,7,0,0,39,661,1,26,19,661,1,4,3,143,Loyal Customers
503,1985,Master,Married,20559.0,1,0,2013-12-03,88,13,1,29,3,0,7,2,2,0,3,8,0,0,29,53,1,13,5,53,1,1,1,111,At Risk Customers
8148,1956,Master,Together,50898.0,1,1,2013-08-01,88,285,28,242,55,114,135,13,6,2,12,5,0,0,58,859,1,25,20,859,1,4,3,143,Loyal Customers
2736,1978,Graduation,Married,73807.0,0,1,2013-02-01,88,366,124,156,71,78,54,2,5,5,11,2,0,0,36,849,1,23,21,849,1,4,3,143,Loyal Customers
8162,1956,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,58,26,1,10,4,26,1,1,1,111,At Risk Customers
692,1954,Graduation,Together,36807.0,1,1,2012-12-20,88,4,2,5,0,0,5,1,1,0,2,6,0,0,60,16,2,9,3,16,1,1,1,111,At Risk Customers
7706,1975,2n Cycle,Together,46772.0,0,1,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8,0,0,39,1048,2,32,24,1048,1,4,4,144,Loyal Customers
9298,1947,PhD,Together,81574.0,0,0,2014-04-28,89,1252,0,465,46,35,0,1,4,5,8,1,0,0,67,1798,0,18,17,1798,1,3,4,134,Loyal Customers
2986,1976,Graduation,Married,30772.0,1,1,2014-12-03,89,7,2,4,2,1,4,1,1,0,2,6,0,0,38,20,0,9,3,20,1,1,1,111,At Risk Customers
10812,1978,PhD,Married,46377.0,1,0,2014-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,0,36,90,0,10,6,90,1,2,2,122,At Risk Customers
2909,1974,PhD,Married,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,0,40,1264,0,21,18,1264,1,3,4,134,Loyal Customers
6974,1972,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,42,1497,1,23,21,1497,1,4,4,144,Loyal Customers
9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,54,91,1,12,6,91,1,2,2,122,At Risk Customers
4554,1965,Graduation,Together,47009.0,0,1,2013-01-10,89,171,45,73,59,10,90,4,3,2,8,4,0,0,49,448,1,17,13,448,1,3,3,133,Loyal Customers
7791,1967,Master,Married,37054.0,1,1,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7,0,0,47,25,1,11,4,25,1,1,1,111,At Risk Customers
5455,1971,PhD,Married,32011.0,1,0,2013-08-22,89,99,0,15,2,1,5,3,2,1,4,7,0,0,43,122,1,14,7,122,1,2,2,122,At Risk Customers
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,52,1382,1,26,25,1382,1,4,4,144,Loyal Customers
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,39,1596,1,31,23,1596,1,4,4,144,Loyal Customers
5316,1976,Master,Together,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,38,84,1,13,6,84,1,2,2,122,At Risk Customers
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,46,231,1,18,9,231,1,2,2,122,At Risk Customers
10598,1967,Graduation,Together,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,47,37,1,13,5,37,1,1,1,111,At Risk Customers
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,43,174,1,15,8,174,1,2,2,122,At Risk Customers
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,49,1117,1,31,26,1117,1,4,4,144,Loyal Customers
7892,1969,Graduation,Single,18589.0,0,0,2013-02-01,89,6,4,25,15,12,13,2,2,1,3,7,0,0,45,75,1,13,6,75,1,2,2,122,At Risk Customers
2975,1976,Graduation,Together,85606.0,0,1,2012-12-11,89,717,42,864,219,30,84,2,6,7,9,3,0,0,38,1956,2,25,22,1956,1,4,4,144,Loyal Customers
5043,1951,Basic,Married,26997.0,0,0,2012-05-11,89,7,23,78,133,49,144,2,4,2,5,7,0,0,63,434,2,18,11,434,1,2,3,123,At Risk Customers
3104,1961,Graduation,Single,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,1,0,53,2006,2,22,20,2006,1,4,4,144,Loyal Customers
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,44,45,0,12,5,45,1,1,1,111,At Risk Customers
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,46,35,0,11,5,35,1,1,1,111,At Risk Customers
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,60,1685,0,15,14,1685,1,3,4,134,Loyal Customers
832,1966,PhD,Together,65814.0,0,1,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0,48,747,0,25,20,747,1,4,3,143,Loyal Customers
4964,1958,PhD,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,56,1158,0,18,17,1158,1,3,4,134,Loyal Customers
11030,1976,Master,Married,33181.0,1,0,2014-03-01,90,9,0,3,0,0,4,1,1,0,2,6,0,0,38,16,0,9,3,16,1,1,1,111,At Risk Customers
4587,1944,Master,Widow,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,70,266,1,14,11,266,1,2,2,122,At Risk Customers
450,1958,Master,Together,42315.0,0,1,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0,56,270,1,12,9,270,1,2,2,122,At Risk Customers
11031,1950,PhD,Married,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,64,40,1,9,4,40,1,1,1,111,At Risk Customers
4990,1954,Graduation,Married,59111.0,0,0,2013-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0,60,869,1,27,20,869,1,4,3,143,Loyal Customers
221,1955,Graduation,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,59,242,1,15,9,242,1,2,2,122,At Risk Customers
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,0,0,59,55,1,11,4,55,1,1,1,111,At Risk Customers
1357,1970,Graduation,Together,74854.0,1,2,2013-08-04,90,856,59,487,58,29,73,7,2,5,5,5,0,0,44,1562,1,17,12,1562,1,3,4,134,Loyal Customers
5667,1964,PhD,Married,60896.0,0,1,2012-11-10,90,1013,30,399,60,46,153,3,9,10,4,6,1,0,50,1701,2,29,23,1701,1,4,4,144,Loyal Customers
8867,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,26,2126,2,22,19,2126,1,4,4,144,Loyal Customers
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,26,2126,2,22,19,2126,1,4,4,144,Loyal Customers
7422,1987,Graduation,Single,46923.0,1,0,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,27,369,2,20,13,369,1,3,2,132,At Risk Customers
4148,1972,Graduation,Married,38988.0,1,2,2012-08-20,90,164,24,103,12,3,42,7,5,1,6,8,0,0,42,348,2,20,12,348,1,3,2,132,At Risk Customers
9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,1,0,43,1229,2,33,26,1229,1,4,4,144,Loyal Customers
1291,1978,PhD,Together,27683.0,1,0,2012-04-08,90,152,9,121,12,12,45,4,6,2,4,8,0,0,36,351,2,20,12,351,1,3,2,132,At Risk Customers
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,40,133,0,12,7,133,1,2,2,122,At Risk Customers
7270,1981,Graduation,Divorced,56981.0,0,0,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6,0,0,33,1241,0,24,18,1241,1,3,4,134,Loyal Customers
8182,1984,Graduation,Married,23228.0,1,0,2014-05-01,91,53,3,49,7,4,5,4,3,0,4,8,0,0,30,121,0,15,7,121,1,2,2,122,At Risk Customers
10394,1984,Graduation,Married,90000.0,0,0,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1,0,0,30,1479,1,18,17,1479,1,3,4,134,Loyal Customers
1142,1953,PhD,Married,55707.0,0,1,2013-12-22,91,208,7,82,30,66,35,2,3,2,9,3,0,0,61,428,1,17,14,428,1,3,3,133,Loyal Customers
451,1989,Graduation,Single,9255.0,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,25,22,1,12,4,22,1,1,1,111,At Risk Customers
7128,1977,PhD,Single,42997.0,1,1,2013-07-12,91,4,0,5,0,1,5,1,1,0,2,7,0,0,37,15,1,10,3,15,1,1,1,111,At Risk Customers
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,55,917,1,30,23,917,1,4,3,143,Loyal Customers
7755,1954,PhD,Married,57744.0,0,1,2013-12-11,91,350,3,39,0,0,19,2,9,1,4,8,0,0,60,411,1,22,14,411,1,3,3,133,Loyal Customers
4754,1966,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,48,122,1,10,6,122,1,2,2,122,At Risk Customers
20,1965,2n Cycle,Married,46891.0,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,49,183,1,11,7,183,1,2,2,122,At Risk Customers
2246,1965,2n Cycle,Married,46891.0,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,49,183,1,11,7,183,1,2,2,122,At Risk Customers
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,58,525,1,21,16,525,1,3,3,133,Loyal Customers
2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,45,2279,1,24,22,2279,1,4,4,144,Loyal Customers
10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,58,1483,1,24,22,1483,1,4,4,144,Loyal Customers
6565,1949,Master,Married,76995.0,0,1,2013-03-28,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,65,1782,1,29,24,1782,1,4,4,144,Loyal Customers
6619,1978,Graduation,Married,38415.0,1,1,2013-02-01,91,22,1,13,4,0,4,2,1,0,3,7,0,0,36,44,1,11,4,44,1,1,1,111,At Risk Customers
4817,1956,Graduation,Divorced,22304.0,0,0,2012-04-08,91,3,2,7,0,4,2,1,1,0,2,8,0,0,58,18,2,11,3,18,1,1,1,111,At Risk Customers
4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,62,833,0,19,18,833,1,3,3,133,Loyal Customers
4843,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,62,833,0,19,18,833,1,3,3,133,Loyal Customers
